linkNumber,reviewBy,reviewRating,reviewAt,reviewDescription,city
29,Qurat-ul-Ain,1/5 Stars,23-02-21,Worst pasta ever. It had too much salt and weird oil taste,Rawalpindi
29,asfa,1/5 Stars,23-02-21,Hello your rider didn't return my amount,Rawalpindi
29,Tayyaba,3/5 Stars,21-02-21,Pathetic.  Too much spicy.,Rawalpindi
29,Aimen,1/5 Stars,17-02-21,Too expensive!!,Rawalpindi
29,Saima,2/5 Stars,17-02-21,Too spicy vegetables had no crunch,Rawalpindi
29,Afifah,3/5 Stars,07-02-21,"Pastas are good 
hot chocolate is not worth it",Rawalpindi
29,Abeer,4/5 Stars,04-02-21,Too much black pepper in the pasta,Rawalpindi
29,Muhammad,5/5 Stars,03-02-21,"Great food, Recommended!",Rawalpindi
29,Ahmad,3/5 Stars,29-01-21,Salan gira howa tha not packed properly else it was good,Rawalpindi
30,Hamza,2/5 Stars,26-08-21,Fajita Pizza tasted good.,Rawalpindi
30,Naeem,1/5 Stars,09-08-21,"Pizza was not good , not fully baked.. taste was so so .. pakibg was also not proper as pizza was stuck on the upper side of box…",Rawalpindi
30,Shahan,1/5 Stars,25-07-21,Pathetic.,Rawalpindi
30,Swaira,1/5 Stars,22-07-21,Pasta was very bland.,Rawalpindi
30,Rose,1/5 Stars,01-07-21,Such a tasteless and burnt meal. I don't know where would you guys go by doing such deeds in this world. How do you sleep well.,Rawalpindi
30,Malik,5/5 Stars,28-06-21,Food was good but need Bill as well,Rawalpindi
30,Sobia,1/5 Stars,23-06-21,Very bad food,Rawalpindi
30,Aqib,1/5 Stars,18-06-21,Not delicious,Rawalpindi
30,Khadija,3/5 Stars,12-06-21,The pizza is very small for price of 430.,Rawalpindi
30,MuhammedUmair,5/5 Stars,23-05-21,Good,Rawalpindi
30,Muhammad,5/5 Stars,18-05-21,Best pizza,Rawalpindi
30,imran,4/5 Stars,16-05-21,"its ok, not extra ordinary",Rawalpindi
30,Yasir,1/5 Stars,15-05-21,Not good. Main ny zinger burger order kiya tha or ayia simple chicken burger tha jo ke bilkul acha nhi tha or main ny cold drink bhi order kie thi jo ke thi hi nhi. Or ayia bhi bht late tha. Ainda idhr sy order nhi kerun ga,Rawalpindi
30,Waleed,3/5 Stars,12-05-21,Alfredo Pasta is total waste of money. Quality below average.,Rawalpindi
30,Kashif,5/5 Stars,08-05-21,Shawarma was really good everyone likes it more I recommend to all definitely try it,Rawalpindi
30,Muhammad,1/5 Stars,07-05-21,"Meet is not cooked 
Peices are red 
Bad Experience",Rawalpindi
30,Amna,1/5 Stars,03-05-21,It was reallllyyy less in quantity. Not worth the price,Rawalpindi
30,Mumraiz,1/5 Stars,17-04-21,very small,Rawalpindi
30,Muhammad,5/5 Stars,11-04-21,V good,Rawalpindi
30,Hassan,1/5 Stars,14-03-21,Hair was found in food,Rawalpindi
30,Maliha,2/5 Stars,27-02-21,"Pasta of the hatrick deal was not good last time I ordered. It was stale, so I threw it out😕😕",Rawalpindi
30,Ibrahim,5/5 Stars,25-02-21,Pizza was awsome and so was the rider,Rawalpindi
30,Khadija,2/5 Stars,17-02-21,"Pasta was very bad in taste
While pizza and burger were delicious 👍",Rawalpindi
30,Hoorain,5/5 Stars,15-02-21,Out class like 4 star restaurants try it!! their pasta very good,Rawalpindi
30,Hamad,5/5 Stars,02-02-21,Great taste and affordable price,Rawalpindi
34,Abraham,1/5 Stars,30-08-21,Horrible stale food with no naan and fries which are shown on the picture,Rawalpindi
34,Shahid,1/5 Stars,23-07-21,W,Rawalpindi
34,Shahid,4/5 Stars,17-07-21,Mirchy bht thi khaya hi ni gya,Rawalpindi
34,Abdul,5/5 Stars,08-07-21,MashALLAH bohar hi mazedar khaan tha yani maza aya kaha kay ALLAH PAK KHOOB BARKAT ATA KARIEN,Rawalpindi
34,Rabiya,5/5 Stars,07-07-21,That was just amazing but the rider was fraud he stole money from my maid. Very unprofessional and cheap act,Rawalpindi
34,Laiba,5/5 Stars,02-07-21,Amazing,Rawalpindi
34,Muhammadzaeem,1/5 Stars,16-06-21,Order said its roghni naan but I received sada khameer roti not even kulcha,Rawalpindi
34,Muhammad,5/5 Stars,08-06-21,Amazing taste,Rawalpindi
34,Dr.Aamna,4/5 Stars,24-04-21,Good quantity & taste. Just a bit too oily,Rawalpindi
34,Adil,5/5 Stars,22-03-21,Very good taste,Rawalpindi
34,Wasiq,5/5 Stars,11-03-21,Taste was super awesome,Rawalpindi
34,Rashid,4/5 Stars,01-03-21,"hygeine ka or khayal rakhay, waise khana bohut acha tha",Rawalpindi
34,azaan,5/5 Stars,28-02-21,Awsm taste,Rawalpindi
34,Wasiq,5/5 Stars,25-02-21,Zabardast Taste. Not too oily nor too spicy. Just perfect,Rawalpindi
34,Umair,5/5 Stars,18-02-21,Its got best taste in town for the broast. But they really need to work on chatni..I suggested alot of time but didnt work.. In this order I couldn't got mint chatni besides ordering and spending money,Rawalpindi
34,Abdul,2/5 Stars,13-02-21,"Order was on time. However, instead of complete broast, 4x chest pieces were sent (leg pieces were not there). Raita was only 3-4 table spoons.",Rawalpindi
34,azaan,5/5 Stars,13-02-21,All tym favourite,Rawalpindi
34,Hadia,5/5 Stars,09-02-21,Plz use pood panda ❤️❤️,Rawalpindi
34,Muhammad,2/5 Stars,04-02-21,Food is usually good but it came cold today.,Rawalpindi
34,Awais,2/5 Stars,26-01-21,Their food was half cooked containing blood,Rawalpindi
34,Waqas,5/5 Stars,14-01-21,"there shouldn't be tomatoes in haleem, its taste to improve. 
While roll parathas are the yummiest.",Rawalpindi
34,muhammad,5/5 Stars,09-01-21,Amazing food very tasty,Rawalpindi
34,Haseeb,5/5 Stars,06-01-21,Good taste,Rawalpindi
34,shaheer,5/5 Stars,02-01-21,best brost in town,Rawalpindi
34,yasir,4/5 Stars,22-12-20,Try to make it less oily please,Rawalpindi
34,Momina,1/5 Stars,18-12-20,The rider was soo rude Rasta Nhi mil RHA tha uskoooo,Rawalpindi
34,HAAD,5/5 Stars,09-12-20,Best,Rawalpindi
34,Jahanzeb,1/5 Stars,28-11-20,It was just a simple fried chicken- Lahore Chargha Style- Nothing Special- very ordinary experience- Full Oily Deep Fried Chicken.,Rawalpindi
34,Riza,5/5 Stars,07-11-20,Awesome taste.......,Rawalpindi
34,Mr,5/5 Stars,13-10-20,Good keep it up 👍,Rawalpindi
35,Mramjad,4/5 Stars,21-05-21,Food was good. But the rice were very less in quantity.  I ordered 2 double biryani.  But rice were not enough for a single person in one double. So pls increaes the quantity.  You are not chraging less. As compares to other good food brands you are selling less quantity.,Rawalpindi
35,FareedAhmed,1/5 Stars,20-05-21,Beef biryani ka order tha or chicken mile not good ..,Rawalpindi
35,Imran,1/5 Stars,16-04-21,3rd class beef biryani. Guys Don't waste your money.,Rawalpindi
35,Abeera,4/5 Stars,07-04-21,Should change plastic packing as it is injurious to health,Rawalpindi
35,Abeera,5/5 Stars,06-04-21,Very yummy beef biryani... But you have to instruct them first that u need spicy one,Rawalpindi
35,Hassaan,4/5 Stars,28-03-21,Make your Biryani a oackage which includes Raita and salad as any burger contains Ketchup. It should not be like we have to order seperately.,Rawalpindi
35,Faaz,3/5 Stars,17-03-21,Potatoes were not there in box,Rawalpindi
35,S,1/5 Stars,01-03-21,In complete order,Rawalpindi
35,Mahrukh,1/5 Stars,13-02-21,Mera aik star dene ka bhi dil nhi ker raha mager kya karoon majboori he... Sharam ani chahiye ap logon ko...kya humare paise haram keh hote hote hein jo zaya ker dein ..biryani nhi zehar tha woh smell thi uss me chicken bhi kala or khoon wala tha under se..pathetic ..Plz jo koi bhi yeh review parh raha he woh ghlti se bhi inn se kuch na le...Pichle do din se mujhe diarrhoea he or pait me dard bhi he ...Shame on you guys🤮👎🏻,Rawalpindi
35,Malik,1/5 Stars,11-02-21,I have ordered beef pulao but they sent chicken bariyani that was too spicy and slaty,Rawalpindi
35,Attasam,1/5 Stars,10-02-21,Taste is very bad,Rawalpindi
35,Irshad,1/5 Stars,06-02-21,bakwas,Rawalpindi
35,Zara,2/5 Stars,06-02-21,Too much oily product and have not cooked well..,Rawalpindi
35,Musaad,1/5 Stars,31-01-21,Very spicy and okayish,Rawalpindi
35,Muhammad,2/5 Stars,26-01-21,Expensive rates and was not so good just a one chicken piece at the price of 290 they improve their rates according to their quality.,Rawalpindi
35,Rijaab,3/5 Stars,22-01-21,The taste of biryani wasn't that good enough.,Rawalpindi
35,Zubair,3/5 Stars,13-01-21,No raita salad dry rice,Rawalpindi
35,Ali,1/5 Stars,09-01-21,"The worst food ever tasted. The food was not fresh and tasted very bad.
The food was without Raita and Salad.",Rawalpindi
35,SyedTameem,4/5 Stars,28-12-20,They forgot Raita,Rawalpindi
35,Muizza,1/5 Stars,23-12-20,Terrible taste,Rawalpindi
35,natasha,2/5 Stars,17-12-20,Price is too much but quantity and taste wasn't that good make it spicy,Rawalpindi
35,Maryam,1/5 Stars,16-12-20,There was no boti in chicken biryani,Rawalpindi
36,Qamar,5/5 Stars,08-08-21,Good but too much careem,Rawalpindi
36,Usama,1/5 Stars,06-08-21,Pizza🤢🤮🤮🤮,Rawalpindi
36,Rimsha,5/5 Stars,04-06-21,Best best,Rawalpindi
36,KAMRAN,5/5 Stars,30-05-21,Good and very fast delivery,Rawalpindi
36,Malik,1/5 Stars,21-03-21,Taste,Rawalpindi
36,MohammadKhalid,1/5 Stars,01-01-21,Very low quality food,Rawalpindi
36,Aamir,3/5 Stars,09-12-20,Quantity was less than expected.,Rawalpindi
36,Daniyal,3/5 Stars,27-11-20,Yeah,Rawalpindi
36,Raja,1/5 Stars,19-11-20,Bad taste too much expensive as compared to  item,Rawalpindi
36,Taimur,5/5 Stars,25-10-20,The pizza was bit small.,Rawalpindi
38,Mohid,3/5 Stars,27-07-21,"Not a proper shawarma, just shawarma bread nd sweet chickn pieces",Rawalpindi
38,Abubakr,5/5 Stars,19-07-21,They were fresh and value for money,Rawalpindi
38,hira,1/5 Stars,18-07-21,Ordered a zinger burger but it was not as expected. It was a plain chicken patty with no crunch. Fries portion was very small,Rawalpindi
39,MajQasim,5/5 Stars,31-07-21,very good,Rawalpindi
39,Mohsin,5/5 Stars,31-05-21,great,Rawalpindi
39,Faiq,5/5 Stars,14-05-21,Good,Rawalpindi
39,Ehtasham,5/5 Stars,21-04-21,Thaka,Rawalpindi
39,Muhammad,1/5 Stars,07-04-21,"The food taste was very much pathetic honestly speaking 330rs i spent were totally useless.Had to throw it as the quality was so pathetic there was blood in chicken piece,the kababs were giving smell",Rawalpindi
39,Ghufran,1/5 Stars,20-03-21,I ordered food and within a minute it said delivered. Need a complimentary voucher against the order,Rawalpindi
39,ansar,3/5 Stars,04-03-21,Food quality not good at all,Rawalpindi
39,Rumman,1/5 Stars,19-02-21,Kababs are missing plus rice quantity is almost half. And when i asked they said foodpanda has told us to do so on this deal.... Its not the discount. Its like pay less get less... Same same.,Rawalpindi
39,Ehtasham,5/5 Stars,15-01-21,The pulao was amazing and the chicken was perfect you should order form this chain,Rawalpindi
39,Syed,5/5 Stars,14-01-21,Rider boht acha tha boht izzat ki hmari Thanks.,Rawalpindi
39,Ahmed,4/5 Stars,31-12-20,"Please, also add options of disposable plate and spoon.",Rawalpindi
39,Raja,5/5 Stars,23-11-20,No,Rawalpindi
40,umar,1/5 Stars,15-08-21,"Very pathetic substandard quality and the quantity was not as per the price charged , it's an humble request for Foodpanda to not register with substandard street food points which are not falling under a certain Quality/standard criteria",Rawalpindi
40,Hina,1/5 Stars,10-08-21,Pathetic packing and very less quantity,Rawalpindi
40,Fahad,1/5 Stars,09-08-21,Ordered chicken chow men.  It was worse in taste. Food was spilled and quantity was very less.  No sauces used.  Oil was everywhere,Rawalpindi
40,Sami,1/5 Stars,29-07-21,Worst experience was so so bad I can't even tell without crying...,Rawalpindi
40,Kamil,1/5 Stars,25-06-21,Really bad experience with desi kitchen bad taste bad packing,Rawalpindi
40,adnan,1/5 Stars,24-03-21,Waste of money,Rawalpindi
40,Soleha,5/5 Stars,02-01-21,Quantity was very less,Rawalpindi
40,Vladmir,3/5 Stars,13-11-20,Chowmein were spaghetti and were in way less quantity it's way expensive,Rawalpindi
42,Awais,5/5 Stars,03-09-21,"Food was delicious, but at least give napkins and ketchup with them and send the ordered choice of bottle... It happened 3rd time in a row",Rawalpindi
42,Zeeshan,1/5 Stars,04-07-21,Service was good but product was very bad.,Rawalpindi
42,Farrukh,5/5 Stars,20-06-21,"Pizza was good. Burgers were also good. However, time taken was more tgan half hour then time displayed.",Rawalpindi
42,Arslan,1/5 Stars,29-03-21,"No fries , coleslaw with zinger burger, no mayo inside 🙄 just a dry burger",Rawalpindi
42,Mohsin,5/5 Stars,26-02-21,Taste is very good. Delicious pizza,Rawalpindi
43,Ahmed,1/5 Stars,08-09-21,Very less quantity totally disoopointed,Rawalpindi
43,Hamza,3/5 Stars,03-09-21,Fantastic,Rawalpindi
43,Inbisat,3/5 Stars,27-08-21,Good taste but too less amount of rice,Rawalpindi
43,Sehrish,5/5 Stars,24-08-21,Not good in taste n very spicy,Rawalpindi
43,ayesha,5/5 Stars,18-08-21,excellent taste. received hot & fresh,Rawalpindi
43,Shahroz,3/5 Stars,16-08-21,Good,Rawalpindi
43,Johar,1/5 Stars,15-08-21,It's not good and not enough..,Rawalpindi
43,Aiman,4/5 Stars,12-08-21,I requested to not to put spices and Dahi ballay were garnished with green chili 🤷,Rawalpindi
43,ayesha,4/5 Stars,11-08-21,the taste was nice as always but vegetables were less as compared to my previous order. the quantity was also reduced,Rawalpindi
43,ayesha,5/5 Stars,08-08-21,excellent as always… all according to my request,Rawalpindi
43,Maria,3/5 Stars,04-08-21,"Chowmein was good, but chicken chunks were very less",Rawalpindi
43,Aman,1/5 Stars,04-08-21,Not good 🤪😠,Rawalpindi
43,Asma,5/5 Stars,03-08-21,yummy,Rawalpindi
43,Mahnoor,4/5 Stars,01-08-21,Quantity of food can be improved. Rice were in a generous quantity but manchurian was sent in a small cup which was not sufficient. But overall I liked the taste keep up,Rawalpindi
43,Sumbal,1/5 Stars,31-07-21,Food wasn't even fine.,Rawalpindi
43,Syeda,1/5 Stars,28-07-21,Dal bht buri,Rawalpindi
43,Dua,1/5 Stars,27-07-21,Not good,Rawalpindi
43,Owais,1/5 Stars,26-07-21,I ordered chicken chilli but instead I got Manchurian worst service ever & food was too much salty,Rawalpindi
43,ayesha,1/5 Stars,24-07-21,excellent taste. all was as i requested but i would prefer if even lesser oil is used and veggies are boiled more when i reorder,Rawalpindi
43,Nida,1/5 Stars,23-07-21,Chicken chowmin bola tha but no chicken nd taste b itna acha ni tha,Rawalpindi
43,Mubashir,1/5 Stars,23-07-21,Food was average,Rawalpindi
43,Shoaib,4/5 Stars,21-07-21,Rice were little hard. But daal was very tasty.,Rawalpindi
43,Jhanger,4/5 Stars,15-07-21,Chiken chowmen is good,Rawalpindi
43,Ayesha,1/5 Stars,11-07-21,excellent,Rawalpindi
43,Ayesha,5/5 Stars,04-07-21,excellent taste… hot n fresh food served. i ordered a diet soft drink and received a reular,Rawalpindi
43,Javaria,1/5 Stars,01-07-21,Nuggets were gud but dahi ballay not as such😒.. I jst wasted them.,Rawalpindi
43,Javaria,4/5 Stars,21-06-21,It was good❤️,Rawalpindi
43,Javaria,3/5 Stars,20-06-21,It. Was not as good as it should be😒🚫,Rawalpindi
43,Daman,3/5 Stars,16-06-21,Order bohat late deliver krty ..... but taste is good ..... 8/10,Rawalpindi
43,Nimra,5/5 Stars,06-06-21,Awsome,Rawalpindi
43,umar,5/5 Stars,29-05-21,Good quality,Rawalpindi
43,Arham,1/5 Stars,29-05-21,The food was pathetic untasty bad i more looked like vegetable chowmein than chicken chowmein,Rawalpindi
43,Huma,1/5 Stars,26-05-21,Very tasteless,Rawalpindi
43,aitzaz,1/5 Stars,21-05-21,Bekar khana rice b Sai sa cook ni thay or daal tou bas na puchen,Rawalpindi
43,Jamil,1/5 Stars,19-05-21,I ordered chicken chilli but was served some measly soup and the quantity is too less,Rawalpindi
43,Nudra,5/5 Stars,18-05-21,Chowmein taste was good and Russian salad's quantity is very much low taste was okay,Rawalpindi
43,RJ,1/5 Stars,17-05-21,worst food,Rawalpindi
43,Noman,4/5 Stars,12-05-21,"Taste was good, but quantity of food was not enough for average person. Reduced serving for single person.",Rawalpindi
43,Omar,5/5 Stars,12-05-21,Amazing,Rawalpindi
43,AliAzmat,1/5 Stars,09-05-21,That was not what i ordered. 2 simple paratha of 160 rupees. How is it possible. It worth maximum only 20/25 rupees each. Too costly and of low quality.,Rawalpindi
44,Arooj,1/5 Stars,27-08-21,Vwry bad taste of spegheti chowmein,Rawalpindi
44,Haroon,3/5 Stars,24-08-21,👎👎👎,Rawalpindi
44,Aniqa,1/5 Stars,13-08-21,Rider misbehaved so much .so disappointed.,Rawalpindi
44,Haroon,2/5 Stars,08-08-21,👎,Rawalpindi
44,Maham,1/5 Stars,31-07-21,"Hadh se zaida ghatiya zinger burger, phainka saray ka sara......310 rupay zaya kye.....smell aa rahi thi, ainda tauba jo kabhi khch mungwaya yahan se",Rawalpindi
44,Ahmed,1/5 Stars,31-07-21,Pizaa was not good at all and zinger burger bun needs quality,Rawalpindi
44,Abdullah,5/5 Stars,16-07-21,Good pizza tahzeeb k muqably ka hy,Rawalpindi
44,Ghazia,5/5 Stars,15-07-21,Taste is delicious,Rawalpindi
44,Taher,2/5 Stars,14-07-21,Cheese naan was not upto quality,Rawalpindi
44,Muzammil,5/5 Stars,07-07-21,Good quality and quantity. Loved the taste of the grilled chicken.,Rawalpindi
44,mariam,4/5 Stars,04-07-21,Good,Rawalpindi
44,Raja,1/5 Stars,15-06-21,Very bad experience burger is not a good,Rawalpindi
44,Fazeel,4/5 Stars,15-06-21,"Food Quality was very good, Quick delivery.",Rawalpindi
44,Maira,4/5 Stars,06-06-21,Previously I have ordered chowmein from Qasr e Namkeen it was good but this time The chowmein was not good at all it was so spicy,Rawalpindi
44,Abdul,1/5 Stars,05-06-21,It was hard...not juicy...bbq not recommended,Rawalpindi
44,Hashir,5/5 Stars,04-06-21,It was excellent,Rawalpindi
44,Qaiser,1/5 Stars,01-06-21,Kabab was okay but... Burnt tikka.. Bitter in taste  ... A little disappointed this time.,Rawalpindi
44,Laibaa,1/5 Stars,31-05-21,Taste was not good.,Rawalpindi
44,ZAMEER,3/5 Stars,19-05-21,Food was of not good quality...poor Kebabs,Rawalpindi
44,Hassan,1/5 Stars,18-05-21,Disgusting food. Don’t even try,Rawalpindi
44,Saad,1/5 Stars,18-05-21,To much rubbish made by cook.,Rawalpindi
44,Awais,1/5 Stars,17-05-21,Khana pehly ka garam kiya huwa tha  broast bilkul thek nahi tha..quality poor..,Rawalpindi
44,Salik,1/5 Stars,14-05-21,Don't waste your money ay Qasr-e-Namkeen,Rawalpindi
44,UZAIR,1/5 Stars,10-05-21,Bakwas ha,Rawalpindi
44,Annie,2/5 Stars,10-05-21,Rice were extremely salty & Manchurian had zero gravy.,Rawalpindi
44,Muhammad,5/5 Stars,09-05-21,Best quality and best quantity,Rawalpindi
44,Asad,5/5 Stars,07-05-21,Nicely,Rawalpindi
44,Ayesha,1/5 Stars,06-05-21,One item missing,Rawalpindi
44,Husnain,5/5 Stars,05-05-21,"Raw chicken tikka roast, tasteless seekh kebab, crappy chicken tikka roll paratha... Mujhe apka khana itna pasand aya k ab mae zindagi bhar order nhi kru ga...",Rawalpindi
44,Hashim,1/5 Stars,05-05-21,Bkwas,Rawalpindi
44,Nauman,1/5 Stars,03-05-21,"Bad quality food. Everything burned, to tasre.",Rawalpindi
44,Qaisar,5/5 Stars,03-05-21,"Mai zaati tor pr order pick krne gya pr counter pr jo banda bithaya hua wo bilkul farig hai, jb k commerical wali branch wale achay se treat krte",Rawalpindi
44,HİNA,5/5 Stars,01-05-21,The food was very tasty and freshly made.,Rawalpindi
44,Nauman,1/5 Stars,01-05-21,"ایک دن پرانا دوبارہ فرائی کر کے بھیجا گیا پارسل ، 
انتہائی غیر میعاری",Rawalpindi
44,Shifa,1/5 Stars,01-05-21,pathetic. i ordered 5 chicken tikka.all were undercooked chicken tikka pieces.,Rawalpindi
44,Shumaila,1/5 Stars,01-05-21,Good,Rawalpindi
44,Khalil,3/5 Stars,30-04-21,Desi chowmin style .....chicken was hard .,Rawalpindi
44,Arsla,5/5 Stars,30-04-21,"Really too gud food and economical too... Always on time,, with gud quantity,,, m their regular customer",Rawalpindi
44,Zeeshan,3/5 Stars,29-04-21,I ordered chicken broast but received chicken tikka Leg piece which was not freshly cooked,Rawalpindi
46,Dania,1/5 Stars,16-06-21,It was the worst food I ever ordered through foodpanda. Very substandard!,Rawalpindi
46,Ashir,1/5 Stars,15-06-21,"No Quality of Food, Taste or Value for Money. Tried it first and last time ever.",Rawalpindi
46,Taimoor,1/5 Stars,10-04-21,Food was unhygenic and stale food poor quality of food,Rawalpindi
47,Zeeshan,1/5 Stars,17-07-21,The pizza was too much spicey.Also the packaging was very poor.i cant eat the pizza and thrown the pizza.,Rawalpindi
47,Hanzla,5/5 Stars,24-06-21,Signature pizza was good! I order again,Rawalpindi
47,Osama,1/5 Stars,20-06-21,"Low serving ratio of all 3 items, especially the Plain Fries, they looked like leftover material. And it was mentioned in the menu that 2 drinks will come with Shawarma but they didn't came at all. Really pathetic and disappointing. Never ordering from here ever again",Rawalpindi
47,Faisal,5/5 Stars,19-06-21,It was very good in terms of pricing. Keep it up,Rawalpindi
47,Zeeshan,5/5 Stars,16-06-21,The Signature Pizza was awesome..,Rawalpindi
47,Osama,5/5 Stars,24-05-21,This was a test order to check the food quality. I am okay with it and found it good. Hopefully next time will order big meals.,Rawalpindi
47,Iqra,1/5 Stars,23-05-21,Bad quality,Rawalpindi
47,Malik,5/5 Stars,04-05-21,"I ordered Pizza and it was delicious 

Good food
Good place 
Recommended",Rawalpindi
48,Easha,1/5 Stars,20-06-21,Very bad in taste,Rawalpindi
48,Sania,1/5 Stars,14-06-21,Kababs were missing,Rawalpindi
48,Muhammad,2/5 Stars,05-04-21,"First time orderred from the restaurant, rice were okay however chicken piece and kabab were not fresh!",Rawalpindi
49,Javeria,1/5 Stars,22-08-21,I don't like 😐,Rawalpindi
49,Abdullah,1/5 Stars,18-08-21,the food wasnt nice and it was so cold and the chicken looked very cold,Rawalpindi
49,Syed,2/5 Stars,17-07-21,I was ordered for chicken tikka burger but i got chicken patty burger.,Rawalpindi
49,Shafqat,1/5 Stars,18-05-21,"it was too unsavoury,insipid and tasteless!!!
worse experience it was. i'm not gonna order anything from that very resturant",Rawalpindi
50,salman,5/5 Stars,13-09-21,"Great taste. Cooked fresh.
Quantity of 2xkoyla chicken was bit low. Overall good experience.",Rawalpindi
50,Salma,4/5 Stars,11-09-21,"I ordered chawmin,it was good ,well cooked . I think vegi should b little more.other wise it was good .",Rawalpindi
50,Anabit,1/5 Stars,09-09-21,I ordered aloo paratha but it was not good as before it was changed now,Rawalpindi
50,Huzaifa,5/5 Stars,07-09-21,Koyla Karahi was fabulous ❤️,Rawalpindi
50,Anabit,3/5 Stars,07-09-21,Taste was good but quantity was very less,Rawalpindi
50,M,5/5 Stars,03-09-21,I ordered the koyla karahi it was very tasty and the chicekn pieces were more than enough.,Rawalpindi
50,Ali,5/5 Stars,21-08-21,Great.,Rawalpindi
50,Hanan,5/5 Stars,16-08-21,"Quantity & quality both are good .. ordered chicken macaroni , was almost 2 person serving and delicious .",Rawalpindi
50,Mashaim,3/5 Stars,14-08-21,Just normal not extra ordinary.. She's use ghe,Rawalpindi
50,Hasnain,4/5 Stars,09-08-21,It was just okay but too good not bad. I tried Biryani and the chicken piece was a little hard and its size was too small.,Rawalpindi
50,Muhammad,5/5 Stars,29-07-21,Recommended  nice chk karahi,Rawalpindi
50,Soban,5/5 Stars,17-07-21,It was really awesome . Really delicious and tasty . Really like I was so surprised to taste it. Awesome ❤️❤️.,Rawalpindi
50,Ladla,5/5 Stars,23-06-21,That was awesome love it,Rawalpindi
50,izza,5/5 Stars,22-06-21,love the food❤️,Rawalpindi
50,Shoaib,4/5 Stars,22-06-21,"It was good experience, Roti size is smll, reccmonded",Rawalpindi
50,Muhammad,5/5 Stars,12-06-21,"Briyani bohat tasty thi
Food quality was good",Rawalpindi
50,Hamid,5/5 Stars,08-06-21,Great,Rawalpindi
51,Behram,4/5 Stars,14-06-21,"Zinger Burger was good. Less oily and properly cooked. But, Fries were oily and average. Overall the experience was good.",Rawalpindi
51,Sana,1/5 Stars,07-12-20,Very bad experience with them! mene koi 7 bar order kia ha mera order half ata hai ab mein order ni kru ge kbi low quality!,Rawalpindi
51,Anisa,1/5 Stars,03-12-20,Baf it was,Rawalpindi
51,tuba,3/5 Stars,02-12-20,it was very small pizza very very small,Rawalpindi
51,ejaz,1/5 Stars,20-11-20,good taste,Rawalpindi
51,Fahad,5/5 Stars,19-11-20,Good service,Rawalpindi
51,Syed,2/5 Stars,13-11-20,Taste was not so good,Rawalpindi
51,tayyab,5/5 Stars,11-11-20,Good,Rawalpindi
51,Malik,5/5 Stars,20-09-20,Rider delivered order after 3 hours,Rawalpindi
52,Haider,1/5 Stars,25-08-21,The zinger patties were burnt,Rawalpindi
52,Haider,4/5 Stars,06-08-21,The zinger patty was burned,Rawalpindi
52,Junaid,5/5 Stars,29-07-21,Food was amazing,Rawalpindi
52,rimsha,3/5 Stars,16-07-21,dil khrb kr rha tha burger ka red coler🐙,Rawalpindi
52,Ahsan,5/5 Stars,09-07-21,"The best food in town. Really, best food in less prices 💕 taste was excellent, quantity was also very good. Recommended 10/10.",Rawalpindi
52,Wasiq,5/5 Stars,09-07-21,The burger tasted good,Rawalpindi
52,samina,5/5 Stars,09-07-21,The food was so good. I usually order from them and everything they send is mouth watering. Their Texas Smoke House is BOMB💯,Rawalpindi
52,Ahmed,1/5 Stars,08-07-21,"It was my first order from this restaurant and I ordered zinger roll. The wrap was raw, there was no chicken, no such thing as zinger, only fries stuffed in it. Extreme disappointment.",Rawalpindi
53,Arooj,2/5 Stars,06-04-21,"Cream roll wasn't good.
It wasn't fresh.",Rawalpindi
54,Ghazala,4/5 Stars,13-09-21,Tasty food,Rawalpindi
54,Ayan,5/5 Stars,11-09-21,It was really good.,Rawalpindi
54,irfan,5/5 Stars,11-09-21,Quantity is less,Rawalpindi
54,Humayoon,5/5 Stars,31-08-21,The best Falafil wrap I'd outside middle east. Brought my childhood memories back. :D,Rawalpindi
54,Abdul,4/5 Stars,31-08-21,Please make it less spicy.,Rawalpindi
54,Hira,5/5 Stars,30-08-21,ok,Rawalpindi
54,Abdur,5/5 Stars,23-08-21,Best like always. People of RWP are really blessed to have delicious home made food available online,Rawalpindi
54,Fawad,2/5 Stars,21-08-21,Average food mayo fries thi na nimak na masala or roll ki bread over cook kr k papar bana di thi,Rawalpindi
54,Usama,5/5 Stars,18-08-21,Excellent 😊👌,Rawalpindi
54,Usama,5/5 Stars,17-08-21,"Like that 
Home food",Rawalpindi
54,Abdul,1/5 Stars,15-08-21,"Half cucumber, one tomato and ane green chili cost me 90 rupees (without rider charges) what the hell is wrong with you people and you have packed it in plastic shopper. I was your loyal customer but not anymore.",Rawalpindi
54,Iftikhar,5/5 Stars,07-08-21,Perfect 🖤,Rawalpindi
54,Bushra,5/5 Stars,05-08-21,Good taste,Rawalpindi
54,adnan,5/5 Stars,05-08-21,"Delicious, mouth watering food,, filafel were well cooked. Good amount of salad.
Garlic chatni (Thom chatni) was delicious.
Must try them. Fully recommended.",Rawalpindi
54,Sheherbano,5/5 Stars,02-08-21,"It was really good, everything was fresh and tasted 10/10. Thank you! Please keep up the standard.",Rawalpindi
54,Zaigham,5/5 Stars,29-07-21,az always out stabfing taste,Rawalpindi
54,Nadia,1/5 Stars,27-07-21,Charges are high,Rawalpindi
54,Momin,5/5 Stars,24-07-21,Not bad,Rawalpindi
