linkNumber,reviewBy,reviewRating,reviewAt,reviewDescription,city
15,Madiha,4/5 Stars,14-02-21,The red sauce was very less in the lasagna. The dumplings were different than usual but tasted good. Due to stacking one on top of another the cheese on top got all stuck to the packaging. I forgot how large their serving of lasagna is!,Islamabad
15,Ayesha,1/5 Stars,03-02-21,Worst club sandwich ever!! Didnt know one could go wrong with something as basic as a club sandwich! Would not recommend it to anyone at all,Islamabad
15,Are,1/5 Stars,21-01-21,i ordered cream of mushroom soup and it felt like having a bowl of milk,Islamabad
16,Rahi,5/5 Stars,14-12-20,Good taste keep it up,Islamabad
16,Abdullah,5/5 Stars,10-12-20,Super taste,Islamabad
16,Hamd,1/5 Stars,31-10-20,The base was good but the topping on both the pizzas on the deal was exactly the same and not at all satisfying.,Islamabad
16,HaiderCheema,1/5 Stars,26-10-20,Bad quality,Islamabad
17,Maryam,1/5 Stars,16-08-21,The oil they used for frying was very smelly fries tastes pathetic because of that oil.,Islamabad
17,Ahsan,3/5 Stars,18-07-21,Who puts a shami kebab in Zinger to make is large size burger. Didn't like it. Simple zinger burger was ok.,Islamabad
17,Haseeb,1/5 Stars,14-07-21,Food tastes bland. Literally the worst burgers in Islamabad. I saw the reviews and some people said it was good I think they might be recovering from covid because they've lost their sense of taste and smell.,Islamabad
17,Mehvish,5/5 Stars,13-07-21,Thumsup for bun kabab,Islamabad
17,Usama,1/5 Stars,13-07-21,"I ordered from what a deal but received a pathetic order from grill house instead. strange.
It was a pathetic tasteless uncooked burger..threw it in the garbage",Islamabad
17,Awais,1/5 Stars,12-07-21,"Rs.50 worth of fries for 150 Rs are you seriously kidding me ? And the double decker zinger buurger was not even fresh and also was just a regular burger size, really disappointed.",Islamabad
17,Hira,5/5 Stars,10-07-21,Delicious 😋,Islamabad
17,Abdullah,5/5 Stars,08-07-21,"Food was really good, packing was perfect. I would recommend you to carry on stapling the packaging as these days riders almost remove half of the items from our orders and we have to report it to foodpanda support each time",Islamabad
17,Muhammad,5/5 Stars,28-06-21,so yummy,Islamabad
17,Zeshoo,5/5 Stars,22-06-21,Zabardast for bun kabab 🍔🍔🍔🍔🍔🍔🍔,Islamabad
18,Daniyal,5/5 Stars,11-09-21,Simply awesome,Islamabad
18,Ali,5/5 Stars,04-09-21,Excellent service and good quality 👍,Islamabad
18,Mahnoor,1/5 Stars,27-08-21,not really good,Islamabad
18,Taimur,5/5 Stars,14-08-21,Burger & soda bht hi Meza ka tha..... Perfect💯👌,Islamabad
18,Imran,5/5 Stars,12-08-21,Recommend to all Great Taste with best price,Islamabad
18,Zeshan,5/5 Stars,08-08-21,Delicious Afgani Burger,Islamabad
18,Shehram,5/5 Stars,17-07-21,The Taste was very good I have ordered twice from one bite...Completely satisfied...,Islamabad
18,Ahmad,3/5 Stars,01-07-21,Size is less than expected,Islamabad
18,Asad,4/5 Stars,29-06-21,"Nice burger,but french fries were not fully cooked. Also send some kechup with burger and fries.",Islamabad
18,Aysha,5/5 Stars,22-06-21,Burgers we're delicious,Islamabad
19,Hina,1/5 Stars,13-09-21,Food was not good at all taste was not good it was very disappointing,Islamabad
19,Izzah,4/5 Stars,12-09-21,"Okay so I ordered chowmein and manchurian. The chowmein was, freaking awesome. I loved it!! However, the amount of manchurian was very less compared to the rice. But the taste was good. So, just work on your amount of manchurian. The chowmein was in enough amount.",Islamabad
19,DAnish,1/5 Stars,07-09-21,not fresh,Islamabad
19,Adnan,1/5 Stars,03-09-21,"I regret for wasting my monies, the food was so pathetic. Highly highly highly disappointed. 👎😡",Islamabad
19,Arooj,1/5 Stars,29-08-21,Worst food,Islamabad
19,Alex,1/5 Stars,29-08-21,worst food ever. how in the world they can recieve order. foodpanda disappointed. should be forwarded to food authorities.,Islamabad
19,Fazeela,1/5 Stars,13-08-21,the food was completely tasteless and old.it wasn't fresh and the chapatis were burnt.Koi bhi insay order na karay. I am just so much disappointed. mene first time order kiya or ayenda kbhi bhi ni karungi.I ordered karahi and they sent me shimla mirch ka salan with 2 jali roti. Pta ni food panda pay kon kon bechny aa jaty hain.Foodpanda should only allow those who have good food quality.har banda he shuru hua wa yhan food bechny without having any standards of quality..Very very bad experience with Nawab foods. i just threw away all the food to birds .,Islamabad
19,Qasim,1/5 Stars,29-07-21,"Very bad taste, waste of money",Islamabad
19,Easha,1/5 Stars,28-07-21,Food was not fresh at all,Islamabad
19,Easha,5/5 Stars,24-07-21,Taste was good food was fresh,Islamabad
19,M,5/5 Stars,15-07-21,"Loved the karahi, they value your needs. Quantity increase kerdain, it was less.",Islamabad
19,Noman,4/5 Stars,01-07-21,Overall food was good. Chicken chili dry was like chicken in ketchup. Apart from that good taste.,Islamabad
19,Jon,3/5 Stars,21-06-21,Karahi was v bad daal was good only kabab and rice were stale,Islamabad
19,Zafir,1/5 Stars,19-06-21,Tasteless  e,Islamabad
19,Amman,1/5 Stars,14-06-21,Tasteless rice,Islamabad
19,Masooma,3/5 Stars,11-06-21,Very salty,Islamabad
19,Imran,5/5 Stars,23-05-21,"Hi always delicious 
Chinese rice with chicken Manchurian",Islamabad
19,nadia,3/5 Stars,12-05-21,"The Chinese rice was hood but the Manchurian although not bad, was very khatta n hardly had any chicken in it but considering the price, it was ok. However, the rude rider needs a big slap on his face for his unprofessional behaviour n needs to be banned, this is the 2nd time we had the misfortune of getting this same ill mannered, hasty & unpleasant young man & have launched a formal complaint about him to FoodPanda to NEVER send us this moron again
You guys are doing a good job but need to work on your Food taste & quality a little more",Islamabad
19,Shahrukh,5/5 Stars,22-04-21,2nd Order Good Taste,Islamabad
19,Shahrukh,5/5 Stars,21-04-21,Boht acha tha. Fresh. Taste bhi acha tha. Garam tha. Sab kuch best tha.,Islamabad
19,SHA,1/5 Stars,15-04-21,I ordered chili dry and chowmin that is so ridiculous. It's not even local taste. The chowmin is like boiled speghatti and in chili dry rice was like boiled no chicken in chili dry. Will never order from here,Islamabad
19,Aayan,1/5 Stars,08-04-21,Rice was very bad and old with low quantity and less taste,Islamabad
19,Ahmed,1/5 Stars,28-03-21,He or she doesn't know how to cook properly,Islamabad
19,ibtesam,5/5 Stars,27-03-21,"yaar so good ... level tha ...food was delicious , absolutely on time , and packaging 10/10 ..rice bane hoe perfect the but rice ki quality thoori compromised thi .. kindly imrpove quality of rice ... and overall khana boht maze ka tha 👍",Islamabad
19,Maryam,3/5 Stars,26-03-21,Toooooo much spicy👎,Islamabad
19,Nauman,1/5 Stars,24-03-21,I recieved completely different order.. They sent me something else..,Islamabad
19,Sami,1/5 Stars,19-03-21,I wasn't delivered what i ordered. I ordered chicken chilli dry and they delivered chicken manchurian.,Islamabad
19,Asim,3/5 Stars,15-03-21,I got chicken chummian salad instead of chicken chowmein noodles 😂,Islamabad
19,Haseeb,1/5 Stars,28-02-21,"One the worst daal chawal
Daal shadeed patlii the and adark k bary pieces thy daal mn , 0/10  , 
Pepsi ka can mangaya tha but 345ml drink bheji, 
Chaawaal shadeed thanday thy!!!

Never ever ordering it again from you. 
thori to haya karo muft m nahe detay tum log paise letay ho",Islamabad
19,Maryam,3/5 Stars,20-02-21,Too Much spicy and mix chicken chilli dry wid rice,Islamabad
19,Zeeshan,1/5 Stars,14-02-21,"Poor quality food. Worst quality fish improperly cooked, gajar halwa was epic misfire no khoya at all mentioned. complete waste of time and money! Not recommended at all",Islamabad
19,Masood,1/5 Stars,12-02-21,Worst food I've had in a while...the deals they offer for lesser money..obviously they compromise on the food,Islamabad
19,Haris,1/5 Stars,09-02-21,Food very low in taste. Not the thing which I ordered. I am not satisfied with food at all. Totally waste of money.,Islamabad
19,Subhan,1/5 Stars,07-02-21,Very pathetic food,Islamabad
19,Imran,5/5 Stars,06-02-21,Hi always delicious I love it,Islamabad
19,Ali,1/5 Stars,31-01-21,Food fresh nahi ta soba ka kana ta raat ko wapes garam karki beja hai,Islamabad
19,Ainnie,2/5 Stars,31-01-21,Food less quantity,Islamabad
19,Sehrish,1/5 Stars,31-01-21,Am sorry to say but food was not good at all. Rice are not properly cooked really disappointed,Islamabad
19,Aamir,1/5 Stars,26-01-21,Food Quality and Taste is to bad,Islamabad
19,noor,1/5 Stars,25-01-21,Taste less.tha khana,Islamabad
19,Wasla,1/5 Stars,02-01-21,Please don't order sweets from them.  Too bad.,Islamabad
20,Yasir,1/5 Stars,20-07-21,No recommended money wasted,Islamabad
20,Yasir,1/5 Stars,14-07-21,Not good,Islamabad
20,Ali,5/5 Stars,03-07-21,Best food in the town,Islamabad
20,Naila,1/5 Stars,25-03-21,Roll paratha was not eatabe at all .,Islamabad
20,AhsanZaman,1/5 Stars,03-01-21,Wai,Islamabad
20,hamxa,1/5 Stars,02-12-20,"i ordered khoya khajoor, but it has banana taste in it",Islamabad
20,Nauman,5/5 Stars,23-11-20,"Tried matka Biryani for 1st time and it was awesome, fantastic....👍❤",Islamabad
20,ainee,1/5 Stars,08-11-20,Such a pathetic foox,Islamabad
20,Muhammad,1/5 Stars,24-10-20,"Really bad, also shortfall in items, ordered 2 deals but received 1 deal",Islamabad
20,Sara,1/5 Stars,10-10-20,"Very very poor, very bad experience, low quality Food",Islamabad
21,Salman,4/5 Stars,26-08-21,The beef chow mein had only a few pieces of beef. Otherwise gud chicken and beef chow mein,Islamabad
22,Rida,4/5 Stars,08-09-21,"Cancelled my order first because one item was unavailable. Shouldn't have made me wait for an hour, hungry and tired. Pehli baar hi unavailable item to hata kar waisay hi order bhej detay. Bur still, thank you for doing that the second time I placed the order.",Islamabad
22,Mehak,4/5 Stars,28-08-21,It was quite good. But could be more delicious😉.,Islamabad
22,MuhammadFaisal,3/5 Stars,24-08-21,"Taste is okay, prices are higher than even the top bakeries in Islamabad",Islamabad
22,Rida,4/5 Stars,17-08-21,"Ordered Club Sandwich for the first time. Not bad, could be more cleaner and egg should be cleaner.",Islamabad
22,Ayesha,1/5 Stars,15-08-21,Wrong order sent. Charged me for the expensive cheesecakes and sent me the cheap ones,Islamabad
22,Vikas,5/5 Stars,15-08-21,Everything is upto mark. Simply love it.,Islamabad
22,Alia,1/5 Stars,10-08-21,Excellent,Islamabad
22,Esfand,4/5 Stars,06-07-21,Food quality was good. But there should be more chocolate on the Black Forest cake,Islamabad
22,Nadiya,1/5 Stars,22-06-21,Over priced and tasteless food..,Islamabad
22,UmroAbdulLatif,5/5 Stars,06-06-21,"Very tasty products, and well wrapped",Islamabad
22,Nooria,5/5 Stars,02-06-21,Kindly send the items your bag not just a box as we needed to take the cake to someone's house.,Islamabad
22,Jumna,4/5 Stars,22-05-21,It reached in time but cake was mis handled and the toping  was spoiled...,Islamabad
22,Maleeha,2/5 Stars,07-05-21,"I ordered kitkat brownie, and what came was just a cake😑very poor........and they charged alot.......this is how they fake people",Islamabad
22,Jiah,1/5 Stars,05-05-21,salad ka quantity to thora ziada kar le. just macccaroni thora sa salad send kia hai. 685 rs charge kar k atleast quantity tu ziada kare. very bad experience,Islamabad
22,Usman,1/5 Stars,01-05-21,Sandwich ordered and donut received,Islamabad
22,SyedMuhammadZohaib,1/5 Stars,28-04-21,I got stale cake in my order. It was a really bad experience. I hope that someone looks into the quality of food being delivered.,Islamabad
22,Osman,4/5 Stars,25-04-21,Lemon cheesecake is average,Islamabad
22,Usman,1/5 Stars,23-04-21,Wrongly delivered cake🙄,Islamabad
22,UmroAbdulLatifLal,3/5 Stars,23-04-21,"Almonds cake without Almonds, instead it was cashews. Also the delivery man was shy to knock the door. Panda messages don't have any sound notification.",Islamabad
22,UmroAbdulLatifLal,1/5 Stars,15-04-21,Small packing not covering the pastry inside it.,Islamabad
22,Cyeda,1/5 Stars,23-03-21,Wrong order was delivered i placed different cake slices and they delivered wrong one and charged for the ones i placed order,Islamabad
22,Sanniah,1/5 Stars,14-03-21,Ordered biryani..very ordinary taste.. no value for money,Islamabad
22,Faisal,3/5 Stars,22-01-21,"The cookies weren't fresh and the Nutella brownie didn't have any Nutella in it. 

Other than that, the cinnamon and cream rolls were decent. 

I'd like to mention that their delivery was fast. So, good job there.",Islamabad
22,Waheed,1/5 Stars,08-01-21,Don’t order club sandwich jo picture hai waisa kuch nai milne wala aap ko,Islamabad
22,Farhan,2/5 Stars,05-01-21,The club sandwich is nothing like they show in the picture. The cake and cinnamon roll is mediocre. Fries is okay. But overall the food taste and quality is not matching the price. Won’t try again.,Islamabad
22,Farhan,4/5 Stars,22-12-20,I feel some of the items are the same.,Islamabad
22,Andleeb,1/5 Stars,18-12-20,"Wrost food ever , 300 main 1 piece sandwitch , was it a joke please ? It wasn't 1st April",Islamabad
22,Arslan,5/5 Stars,03-12-20,Good,Islamabad
22,Ehtasham,1/5 Stars,27-11-20,"Food was awful
There was fungus on the cinnamon role
Bad experience",Islamabad
22,Waheed,1/5 Stars,20-11-20,Wrong description of item... tea cake is written as chocolate cake,Islamabad
22,Omer,5/5 Stars,05-11-20,"The KitKat cake was uhmazing,",Islamabad
22,Arslan,5/5 Stars,28-10-20,Good taste of brownie,Islamabad
22,Sidra,1/5 Stars,19-08-20,Very small servings and the food wasn't giod.,Islamabad
22,Umair,5/5 Stars,16-07-20,"quick delivery , amazing taste",Islamabad
22,Faisal,1/5 Stars,09-06-20,Its was too old to be eaten,Islamabad
23,Usama,4/5 Stars,01-08-21,Quantity was much less than before. All good everything else.,Islamabad
23,Usman,5/5 Stars,16-07-21,it wasn't exactly chowmein. it was more of spaghetti but it was great. maybe lower in lower in quantity as compared to what I expected but good.,Islamabad
23,Fazeel,5/5 Stars,19-06-21,"Great tast, reasonable price....",Islamabad
23,Saqib,1/5 Stars,21-05-21,High price and very very less quantity...taste is bad...they sell chips for 250 and quantity is very less then on compared to KFC and taste bad...i will never order again from this....,Islamabad
23,Rome,1/5 Stars,11-04-21,Wrong order delivered chicken cheese rolls were so small it was a joke of 260rs each roll plus no cheese in rolls,Islamabad
23,nadia,5/5 Stars,04-04-21,"Excellent Fruit Chaat, although a little overpriced but so fresh ,tasty & very hygienic....full of nuts, really wholesome & filling with a big helping
 Only request is to Not put Sugar in it & the Coconut seemed a little off....so please either use fresh or none at all.Also kindly use Raisins sparingly....too many
Really enjoyed it otherwise & will recommend it to all our health freak foodies
Great job ...keep up the standard,quality AND quantity",Islamabad
23,Momina,4/5 Stars,30-03-21,Ot bad actually overall it was a good experience,Islamabad
23,Rehan,5/5 Stars,27-03-21,Food was delicious...,Islamabad
23,Yasir,5/5 Stars,10-03-21,Chowmein was awesome,Islamabad
23,Tara,1/5 Stars,17-02-21,"Pathetic experience, took 400 and very less quantity of chowmain, looting with both hands, 
Pathetic taste as well. Chor company",Islamabad
23,Faraz,5/5 Stars,14-01-21,Order was excellent,Islamabad
23,Akmal,5/5 Stars,14-01-21,I like chowmein,Islamabad
23,Faraz,5/5 Stars,13-01-21,Love their coffee,Islamabad
24,Mariam,2/5 Stars,13-06-21,Disappointing,Islamabad
25,Momina,1/5 Stars,09-09-21,Food gave me terrible acidity,Islamabad
25,Naveed,3/5 Stars,09-09-21,It wasn't that good this time. The fries were not good either. Midnight pizza was my favourite. But this time it was disappointing.,Islamabad
